id,region,street,house_number,district_id,marker,izhs_id,susn_id
10211,г.Алматы,ул. Садовского,14,8,POINT (76.991764 43.35224),,
10212,г.Алматы,ул. Садовского,36,8,POINT (76.989644 43.351834),,
10213,г.Алматы,ул. Садовского,53,8,POINT (76.988324 43.350975),,
10214,г.Алматы,ул. Сазоновская,21,6,POINT (76.97051 43.282274),,
10216,г.Алматы,ул. Сазоновская,79,6,POINT (76.973699 43.286947),,
10217,г.Алматы,ул. Сазоновская,82,6,POINT (76.972424 43.285772),,
10220,г.Алматы,ул. Сазоновская,149,6,POINT (76.977149 43.291652),,
10219,г.Алматы,ул. Сазоновская,134,6,POINT (76.975083 43.28948),,
10221,г.Алматы,ул. Сазоновская,154,6,POINT (76.97528 43.290864),,
10222,г.Алматы,ул. Сазоновская,165,6,POINT (76.97802 43.292328),,
10223,г.Алматы,ул. Сазоновская,177,6,POINT (76.978676 43.292931),,
10224,г.Алматы,ул. Сазоновская,180,6,POINT (76.977526 43.292183),,
10225,г.Алматы,ул. Сазоновская,186,6,POINT (76.978918 43.293981),,
10226,г.Алматы,ул. Сазоновская,104А,6,POINT (76.973385 43.287327),,
10227,г.Алматы,ул. Сазоновская,150КОРПУС1,6,POINT (76.975181 43.290621),,
10228,г.Алматы,ул. Сазоновская,174А,6,POINT (76.976358 43.291803),,
10230,г.Алматы,ул. Салауат,26Б,8,POINT (76.958212 43.344367),,
10231,г.Алматы,ул. Салауат,32А,8,POINT (76.959308 43.343947),,
10232,г.Алматы,ул. Салтыкова-Щедрина,6,5,POINT (76.943139 43.2924),,
1120,г.Алматы,ул. 20-я Линия,1,4,POINT (76.886949 43.227396),,
10233,г.Алматы,ул. Салтыкова-Щедрина,14,5,POINT (76.941764 43.292406),,
10235,г.Алматы,ул. Самырсын,18,5,POINT (76.903361 43.281578),,
10236,г.Алматы,ул. Самырсын,21,5,POINT (76.901807 43.284663),,
10237,г.Алматы,ул. Самырсын,25,5,POINT (76.901798 43.284945),,
10238,г.Алматы,ул. Самырсын,32,5,POINT (76.902732 43.282589),,
10239,г.Алматы,ул. Самырсын,49,5,POINT (76.900882 43.288463),,
10240,г.Алматы,ул. Самырсын,51,5,POINT (76.900675 43.288568),,
10241,г.Алматы,ул. Самырсын,59,5,POINT (76.900675 43.288915),,
10242,г.Алматы,ул. Самырсын,78,5,POINT (76.900594 43.286336),,
10243,г.Алматы,ул. Самырсын,80,5,POINT (76.900343 43.286625),,
10244,г.Алматы,ул. Самырсын,98,5,POINT (76.900442 43.288463),,
10245,г.Алматы,ул. Самырсын,120,5,POINT (76.899031 43.2903),,
10247,г.Алматы,ул. Самырсын,142а,5,POINT (76.898079 43.293305),,
10246,г.Алматы,ул. Самырсын,102А,5,POINT (76.900055 43.288928),,
10251,г.Алматы,"ул. Санаторий ""Алмарасан""",46,4,POINT (76.914455 43.201016),,
10253,г.Алматы,ул. санаторий Алматы,21,4,POINT (76.914339 43.202225),,
10252,г.Алматы,ул. санаторий Алматы,6,4,POINT (76.874265 43.174099),,
10256,г.Алматы,ул. санаторий Алматы,П11,4,POINT (76.873636 43.175874),,
10262,г.Алматы,ул. Саранская,12,8,POINT (76.967025 43.302491),,
11590,г.Алматы,ул. Чкалова,2,8,POINT (76.95558 43.323121),,
10264,г.Алматы,ул. Сарбайская,1,6,POINT (76.975711 43.277542),,
10261,г.Алматы,ул. Саранская,1,1,POINT (76.881613 43.292065),,
10263,г.Алматы,ул. Саратовская,21,6,POINT (76.977733 43.268943),,
10265,г.Алматы,ул. Сарбайская,16,6,POINT (76.976232 43.278999),,
10267,г.Алматы,ул. Сарбайская,82,6,POINT (76.980077 43.284466),,
10266,г.Алматы,ул. Сарбайская,37,6,POINT (76.977625 43.28041),,
10269,г.Алматы,ул. Сарбайская,96,6,POINT (76.9812 43.286067),,
10270,г.Алматы,ул. Сарбайская,101,6,POINT (76.98173 43.286192),,
10268,г.Алматы,ул. Сарбайская,84,6,POINT (76.980284 43.284742),,
10275,г.Алматы,ул. Сарсенбаева,2,6,POINT (76.988414 43.268989),,
10271,г.Алматы,ул. Сарбайская,113,6,POINT (76.982422 43.28734),,
10272,г.Алматы,ул. Сарбайская,117,6,POINT (76.982817 43.287885),,
10276,г.Алматы,ул. Сарсенбаева,5,6,POINT (76.98818 43.26847),,
10274,г.Алматы,ул. Сарбайская,85А,6,POINT (76.980733 43.284459),,
10277,г.Алматы,ул. Сарсенбаева,38,6,POINT (76.990614 43.265746),,
10279,г.Алматы,ул. Сарсенбаева,63,6,POINT (76.992043 43.263488),,
10278,г.Алматы,ул. Сарсенбаева,60,6,POINT (76.993148 43.265306),,
10280,г.Алматы,ул. Сарсенбаева,65,6,POINT (76.992097 43.262963),,
10281,г.Алматы,ул. Сарсенбаева,89,6,POINT (76.992079 43.261321),,
10282,г.Алматы,ул. Сарсенбаева,105,6,POINT (76.993085 43.259595),,
10283,г.Алматы,ул. Сарсенбаева,107,6,POINT (76.993202 43.259358),,
10284,г.Алматы,ул. Сарсенбаева,120,6,POINT (76.997406 43.264532),,
10285,г.Алматы,ул. Сарсенбаева,126,6,POINT (76.996256 43.264479),,
10286,г.Алматы,ул. Сарсенбаева,156,6,POINT (76.992941 43.264886),,
10289,г.Алматы,ул. Сарсенбаева,186/14,6,POINT (76.992348 43.263317),,
10290,г.Алматы,ул. Сарсенбаева,186/16,6,POINT (76.993938 43.263836),,
10292,г.Алматы,ул. Сарсенбаева,210/35,6,POINT (76.99339 43.262411),,
10293,г.Алматы,ул. Сарсенбаева,47А,6,POINT (76.991549 43.265149),,
10294,г.Алматы,ул. Сарсенбаева,5А,6,POINT (76.988 43.26847),,
10297,г.Алматы,ул. Сатпаева,119,4,POINT (76.881002 43.234194),,
10296,г.Алматы,ул. Сарымулдаева,14,8,POINT (76.998708 43.357163),,
10298,г.Алматы,ул. Сатпаева,133/4БЛОК2,4,POINT (76.875028 43.234221),,
10299,г.Алматы,ул. Саттарова,54,6,POINT (76.991764 43.271634),,
10300,г.Алматы,ул. Саттарова,63,6,POINT (76.993696 43.270276),,
10301,г.Алматы,ул. Саттарова,65А,6,POINT (76.99401 43.27044),,
10302,г.Алматы,ул. Сахалинская,2,1,POINT (76.878945 43.265753),,
10305,г.Алматы,ул. Сахалинская,1А-0/1А,1,POINT (76.879053 43.265956),,
10303,г.Алматы,ул. Сахалинская,33,5,POINT (76.886446 43.265779),,
10304,г.Алматы,ул. Сахалинская,35,5,POINT (76.886814 43.265772),,
10306,г.Алматы,ул. Сахалинская,2Б,1,POINT (76.879628 43.265759),,
10308,г.Алматы,ул. Сахариева,25,6,POINT (76.971633 43.242548),,
10321,г.Алматы,ул. Свободная,150,8,POINT (76.969836 43.361568),,
10320,г.Алматы,ул. Свободная,145,8,POINT (76.969253 43.358638),,
10319,г.Алматы,ул. Свободная,141,8,POINT (76.969405 43.358802),,
10318,г.Алматы,ул. Свободная,53,8,POINT (76.962416 43.348412),,
10325,г.Алматы,ул. Свободная,144/1,8,POINT (76.968983 43.361679),,
10324,г.Алматы,ул. Свободная,140/1,8,POINT (76.969792 43.361011),,
10326,г.Алматы,ул. Свободная,157/3,8,POINT (76.970429 43.360854),,
10327,г.Алматы,ул. Свободная,36А,8,POINT (76.961168 43.346655),,
10328,г.Алматы,ул. Свободная,Б/Н,8,POINT (76.965318 43.353184),,
10330,г.Алматы,ул. Севастопольская,9,5,POINT (76.95947 43.278625),,
2723,г.Алматы,"ул. Дачи ""Энергия""",20,4,POINT (76.916872 43.182599),,
10332,г.Алматы,ул. Северное кольцо,7,5,POINT (76.890345 43.283751),,
10333,г.Алматы,ул. Северное кольцо,9,5,POINT (76.890183 43.286697),,
10336,г.Алматы,ул. Северное кольцо,7Г/1,5,POINT (76.892725 43.287078),,
10337,г.Алматы,ул. Северное кольцо,Б/Н,4,POINT (76.91609 43.164446),,
10334,г.Алматы,ул. Северное кольцо,50,1,POINT (76.890362 43.293929),,
10340,г.Алматы,ул. Сейфуллина,33,1,POINT (76.890848 43.322833),,
10341,г.Алматы,ул. Сейфуллина,37,8,POINT (76.942977 43.330302),,
10339,г.Алматы,ул. Сейфуллина,4,1,POINT (76.892932 43.319127),,
10343,г.Алматы,ул. Сейфуллина,45,8,POINT (76.942339 43.329181),,
10344,г.Алматы,ул. Сейфуллина,138,8,POINT (76.939833 43.311938),,
10342,г.Алматы,ул. Сейфуллина,39,8,POINT (76.942887 43.329961),,
10347,г.Алматы,ул. Сейфуллина,274,5,POINT (76.940569 43.290431),,
10346,г.Алматы,ул. Сейфуллина,206,8,POINT (76.940435 43.299821),,
10345,г.Алматы,ул. Сейфуллина,157,8,POINT (76.939195 43.310403),,
10348,г.Алматы,ул. Сейфуллина,280,5,POINT (76.940533 43.289657),,
10349,г.Алматы,ул. Сейфуллина,322,5,POINT (76.933832 43.278579),,
10350,г.Алматы,ул. Сейфуллина,332,5,POINT (76.933167 43.277562),,
10351,г.Алматы,ул. Сейфуллина,342,5,POINT (76.932215 43.276177),,
10352,г.Алматы,ул. Сейфуллина,344,5,POINT (76.932287 43.275947),,
10354,г.Алматы,ул. Сейфуллина,385,5,POINT (76.933661 43.279235),,
10356,г.Алматы,ул. Сейфуллина,411,5,POINT (76.932404 43.277365),,
10353,г.Алматы,ул. Сейфуллина,375,5,POINT (76.934218 43.280043),,
10357,г.Алматы,ул. Сейфуллина,419,5,POINT (76.932053 43.27682),,
10355,г.Алматы,ул. Сейфуллина,409,5,POINT (76.932476 43.277496),,
10358,г.Алматы,ул. Сейфуллина,577,2,POINT (76.93332 43.246226),,
10359,г.Алматы,ул. Сейфуллина,9/8,8,POINT (76.946211 43.337555),,
10360,г.Алматы,ул. Сейфуллина,161В,8,POINT (76.937407 43.310029),,
10363,г.Алматы,ул. Сейфуллина,340А,5,POINT (76.932619 43.276518),,
10367,г.Алматы,ул. Сейфуллина,473Г,2,POINT (76.930589 43.266442),,
10366,г.Алматы,ул. Сейфуллина,45В,8,POINT (76.941683 43.329384),,
10368,г.Алматы,ул. Сейфуллина,597В,4,POINT (76.933545 43.24),,
10369,г.Алматы,ул. Сейфуллина,КИОСК,1,POINT (76.892761 43.321836),,
10381,г.Алматы,ул. Сельская,24,5,POINT (76.926376 43.320904),,
10383,г.Алматы,ул. Сельская,37,5,POINT (76.924858 43.320307),,
10384,г.Алматы,ул. Сельская,76,5,POINT (76.92413 43.318209),,
10385,г.Алматы,ул. Сельская,85,5,POINT (76.922882 43.315283),,
10386,г.Алматы,ул. Сельская,29/4,5,POINT (76.923474 43.3228),,
10387,г.Алматы,ул. Сельская,27Д,5,POINT (76.925127 43.321481),,
10377,г.Алматы,ул. Сексеуіл,19Б,8,POINT (77.004008 43.339961),,
10388,г.Алматы,ул. Сельская,27С,5,POINT (76.925496 43.322937),,
10390,г.Алматы,ул. Сельскохозяйственная,16,8,POINT (76.943776 43.31752),,
10391,г.Алматы,ул. Сельскохозяйственная,24,8,POINT (76.942186 43.31752),,
10392,г.Алматы,ул. Сельскохозяйственная,26,8,POINT (76.941872 43.317533),,
10393,г.Алматы,ул. Семятовой,18,3,POINT (76.881352 43.208514),,
10394,г.Алматы,ул. Семятовой,28,3,POINT (76.881766 43.207259),,
10396,г.Алматы,ул. Серова,2А,5,POINT (76.961886 43.282458),,
10395,г.Алматы,ул. Сервантеса,17,8,POINT (76.936725 43.323377),,
10397,г.Алматы,ул. Серпуховская,2,8,POINT (76.937955 43.320485),,
10398,г.Алматы,ул. Серпуховская,4,8,POINT (76.937677 43.320478),,
10400,г.Алматы,ул. Серпуховская,20,8,POINT (76.934928 43.320485),,
2724,г.Алматы,"ул. Дачи ""Энергия""",21,4,POINT (76.894728 43.160691),,
10399,г.Алматы,ул. Серпуховская,5,8,POINT (76.937335 43.320714),,
10401,г.Алматы,ул. Серпуховская,21,8,POINT (76.934569 43.320688),,
